concept_a_id,concept_a,concept_b_id,concept_b,cooccurrence_count,gcn_adj_weight
193,concept_193,228,concept_228,59.0,0.0
193,concept_193,234,concept_234,59.0,0.0
194,concept_194,245,concept_245,59.0,0.0
196,concept_196,241,concept_241,59.0,0.0
203,concept_203,208,concept_208,59.0,0.0
203,concept_203,211,concept_211,59.0,0.0
203,concept_203,284,concept_284,59.0,0.0
210,concept_210,212,concept_212,59.0,0.0
220,concept_220,233,concept_233,59.0,0.0
221,concept_221,284,concept_284,59.0,0.0
221,concept_221,288,concept_288,59.0,0.0
230,concept_230,294,concept_294,59.0,0.0
241,concept_241,277,concept_277,59.0,0.0
255,concept_255,310,concept_310,59.0,0.0
273,concept_273,277,concept_277,59.0,0.0
277,concept_277,290,concept_290,59.0,0.0
284,concept_284,294,concept_294,59.0,0.0
43,concept_43,109,concept_109,58.0,0.016325678676366806
11,concept_11,154,concept_154,58.0,0.011265305802226067
159,concept_159,174,concept_174,58.0,0.009979232214391232
26,concept_26,154,concept_154,58.0,0.00942830741405487
46,concept_46,86,concept_86,58.0,0.009272185154259205
0,concept_0,25,concept_25,58.0,0.009147209115326405
86,concept_86,204,concept_204,58.0,0.008657477796077728
86,concept_86,221,concept_221,58.0,0.008098623715341091
189,concept_189,212,concept_212,58.0,0.007307087071239948
115,concept_115,178,concept_178,58.0,0.006737292744219303
231,concept_231,236,concept_236,58.0,0.006455950904637575
207,concept_207,311,concept_311,58.0,0.006239055190235376
86,concept_86,240,concept_240,58.0,0.0061490340158343315
189,concept_189,311,concept_311,58.0,0.006026030518114567
204,concept_204,244,concept_244,58.0,0.0052835592068731785
1,concept_1,56,concept_56,58.0,0.0
1,concept_1,103,concept_103,58.0,0.0
4,concept_4,157,concept_157,58.0,0.0
4,concept_4,208,concept_208,58.0,0.0
4,concept_4,288,concept_288,58.0,0.0
5,concept_5,23,concept_23,58.0,0.0
14,concept_14,58,concept_58,58.0,0.0
15,concept_15,242,concept_242,58.0,0.0
16,concept_16,298,concept_298,58.0,0.0
23,concept_23,94,concept_94,58.0,0.0
23,concept_23,299,concept_299,58.0,0.0
30,concept_30,31,concept_31,58.0,0.0
30,concept_30,119,concept_119,58.0,0.0
40,concept_40,95,concept_95,58.0,0.0
44,concept_44,225,concept_225,58.0,0.0
49,concept_49,240,concept_240,58.0,0.0
52,concept_52,289,concept_289,58.0,0.0
54,concept_54,154,concept_154,58.0,0.0
55,concept_55,243,concept_243,58.0,0.0
57,concept_57,288,concept_288,58.0,0.0
59,concept_59,230,concept_230,58.0,0.0
63,concept_63,73,concept_73,58.0,0.0
63,concept_63,96,concept_96,58.0,0.0
63,concept_63,97,concept_97,58.0,0.0
65,concept_65,187,concept_187,58.0,0.0
65,concept_65,310,concept_310,58.0,0.0
70,concept_70,264,concept_264,58.0,0.0
72,concept_72,76,concept_76,58.0,0.0
73,concept_73,91,concept_91,58.0,0.0
74,concept_74,237,concept_237,58.0,0.0
75,concept_75,136,concept_136,58.0,0.0
76,concept_76,254,concept_254,58.0,0.0
78,concept_78,254,concept_254,58.0,0.0
79,concept_79,212,concept_212,58.0,0.0
90,concept_90,96,concept_96,58.0,0.0
90,concept_90,217,concept_217,58.0,0.0
91,concept_91,214,concept_214,58.0,0.0
91,concept_91,225,concept_225,58.0,0.0
94,concept_94,168,concept_168,58.0,0.0
94,concept_94,304,concept_304,58.0,0.0
94,concept_94,309,concept_309,58.0,0.0
95,concept_95,264,concept_264,58.0,0.0
95,concept_95,305,concept_305,58.0,0.0
98,concept_98,132,concept_132,58.0,0.0
99,concept_99,158,concept_158,58.0,0.0
100,concept_100,309,concept_309,58.0,0.0
120,concept_120,239,concept_239,58.0,0.0
121,concept_121,179,concept_179,58.0,0.0
126,concept_126,264,concept_264,58.0,0.0
131,concept_131,207,concept_207,58.0,0.0
132,concept_132,255,concept_255,58.0,0.0
132,concept_132,272,concept_272,58.0,0.0
134,concept_134,254,concept_254,58.0,0.0
136,concept_136,262,concept_262,58.0,0.0
150,concept_150,242,concept_242,58.0,0.0
150,concept_150,253,concept_253,58.0,0.0
151,concept_151,272,concept_272,58.0,0.0
157,concept_157,241,concept_241,58.0,0.0
179,concept_179,225,concept_225,58.0,0.0
187,concept_187,241,concept_241,58.0,0.0
188,concept_188,242,concept_242,58.0,0.0
193,concept_193,222,concept_222,58.0,0.0
193,concept_193,231,concept_231,58.0,0.0
196,concept_196,288,concept_288,58.0,0.0
198,concept_198,215,concept_215,58.0,0.0
198,concept_198,273,concept_273,58.0,0.0
202,concept_202,299,concept_299,58.0,0.0
208,concept_208,232,concept_232,58.0,0.0
215,concept_215,232,concept_232,58.0,0.0
216,concept_216,288,concept_288,58.0,0.0
228,concept_228,239,concept_239,58.0,0.0
232,concept_232,268,concept_268,58.0,0.0
234,concept_234,253,concept_253,58.0,0.0
240,concept_240,275,concept_275,58.0,0.0
248,concept_248,253,concept_253,58.0,0.0
292,concept_292,299,concept_299,58.0,0.0
250,concept_250,295,concept_295,57.0,0.011662092059850693
71,concept_71,75,concept_75,57.0,0.010033548809587955
46,concept_46,300,concept_300,57.0,0.009745683521032333
22,concept_22,92,concept_92,57.0,0.00911123026162386
34,concept_34,115,concept_115,57.0,0.009064454585313797
34,concept_34,49,concept_49,57.0,0.009031389839947224
19,concept_19,131,concept_131,57.0,0.008563017472624779
180,concept_180,244,concept_244,57.0,0.008543116971850395
140,concept_140,289,concept_289,57.0,0.008354337885975838
92,concept_92,235,concept_235,57.0,0.0077787586487829685
192,concept_192,218,concept_218,57.0,0.007602081634104252
276,concept_276,311,concept_311,57.0,0.006836170330643654
11,concept_11,151,concept_151,57.0,0.006750108208507299
22,concept_22,236,concept_236,57.0,0.006501319352537394
60,concept_60,244,concept_244,57.0,0.0060692476108670235
3,concept_3,244,concept_244,57.0,0.005246968008577824
1,concept_1,198,concept_198,57.0,0.0
1,concept_1,228,concept_228,57.0,0.0
5,concept_5,38,concept_38,57.0,0.0
6,concept_6,133,concept_133,57.0,0.0
7,concept_7,85,concept_85,57.0,0.0
9,concept_9,304,concept_304,57.0,0.0
15,concept_15,23,concept_23,57.0,0.0
15,concept_15,308,concept_308,57.0,0.0
16,concept_16,20,concept_20,57.0,0.0
20,concept_20,39,concept_39,57.0,0.0
21,concept_21,94,concept_94,57.0,0.0
21,concept_21,118,concept_118,57.0,0.0
21,concept_21,133,concept_133,57.0,0.0
21,concept_21,146,concept_146,57.0,0.0
21,concept_21,248,concept_248,57.0,0.0
23,concept_23,229,concept_229,57.0,0.0
24,concept_24,131,concept_131,57.0,0.0
31,concept_31,172,concept_172,57.0,0.0
40,concept_40,91,concept_91,57.0,0.0
40,concept_40,102,concept_102,57.0,0.0
44,concept_44,229,concept_229,57.0,0.0
45,concept_45,76,concept_76,57.0,0.0
45,concept_45,215,concept_215,57.0,0.0
50,concept_50,231,concept_231,57.0,0.0
52,concept_52,131,concept_131,57.0,0.0
52,concept_52,221,concept_221,57.0,0.0
53,concept_53,290,concept_290,57.0,0.0
54,concept_54,180,concept_180,57.0,0.0
54,concept_54,295,concept_295,57.0,0.0
55,concept_55,84,concept_84,57.0,0.0
55,concept_55,100,concept_100,57.0,0.0
57,concept_57,229,concept_229,57.0,0.0
58,concept_58,77,concept_77,57.0,0.0
58,concept_58,247,concept_247,57.0,0.0
59,concept_59,299,concept_299,57.0,0.0
65,concept_65,100,concept_100,57.0,0.0
76,concept_76,166,concept_166,57.0,0.0
77,concept_77,241,concept_241,57.0,0.0
80,concept_80,158,concept_158,57.0,0.0
91,concept_91,103,concept_103,57.0,0.0
91,concept_91,111,concept_111,57.0,0.0
91,concept_91,275,concept_275,57.0,0.0
94,concept_94,237,concept_237,57.0,0.0
95,concept_95,279,concept_279,57.0,0.0
96,concept_96,116,concept_116,57.0,0.0
97,concept_97,111,concept_111,57.0,0.0
97,concept_97,239,concept_239,57.0,0.0
100,concept_100,230,concept_230,57.0,0.0
100,concept_100,237,concept_237,57.0,0.0
100,concept_100,255,concept_255,57.0,0.0
100,concept_100,293,concept_293,57.0,0.0
101,concept_101,105,concept_105,57.0,0.0
101,concept_101,167,concept_167,57.0,0.0
102,concept_102,309,concept_309,57.0,0.0
104,concept_104,237,concept_237,57.0,0.0
104,concept_104,293,concept_293,57.0,0.0
111,concept_111,215,concept_215,57.0,0.0
116,concept_116,241,concept_241,57.0,0.0
121,concept_121,237,concept_237,57.0,0.0
125,concept_125,158,concept_158,57.0,0.0
134,concept_134,288,concept_288,57.0,0.0
136,concept_136,236,concept_236,57.0,0.0
136,concept_136,283,concept_283,57.0,0.0
136,concept_136,289,concept_289,57.0,0.0
145,concept_145,263,concept_263,57.0,0.0
146,concept_146,298,concept_298,57.0,0.0
150,concept_150,164,concept_164,57.0,0.0
150,concept_150,305,concept_305,57.0,0.0
153,concept_153,214,concept_214,57.0,0.0
157,concept_157,299,concept_299,57.0,0.0
158,concept_158,208,concept_208,57.0,0.0
172,concept_172,198,concept_198,57.0,0.0
187,concept_187,234,concept_234,57.0,0.0
188,concept_188,260,concept_260,57.0,0.0
193,concept_193,233,concept_233,57.0,0.0
195,concept_195,209,concept_209,57.0,0.0
202,concept_202,229,concept_229,57.0,0.0
207,concept_207,236,concept_236,57.0,0.0
212,concept_212,258,concept_258,57.0,0.0
212,concept_212,261,concept_261,57.0,0.0
212,concept_212,275,concept_275,57.0,0.0
218,concept_218,297,concept_297,57.0,0.0
229,concept_229,277,concept_277,57.0,0.0
232,concept_232,298,concept_298,57.0,0.0
234,concept_234,249,concept_249,57.0,0.0
237,concept_237,240,concept_240,57.0,0.0
238,concept_238,288,concept_288,57.0,0.0
245,concept_245,279,concept_279,57.0,0.0
247,concept_247,290,concept_290,57.0,0.0
258,concept_258,310,concept_310,57.0,0.0
279,concept_279,289,concept_289,57.0,0.0
298,concept_298,299,concept_299,57.0,0.0
186,concept_186,297,concept_297,56.0,0.017105473205447197
122,concept_122,154,concept_154,56.0,0.014008603990077972
154,concept_154,250,concept_250,56.0,0.011804119683802128
11,concept_11,295,concept_295,56.0,0.01111267227679491
8,concept_8,90,concept_90,56.0,0.01061441469937563
11,concept_11,81,concept_81,56.0,0.010338382795453072
112,concept_112,221,concept_221,56.0,0.01009363029152155
26,concept_26,295,concept_295,56.0,0.009300562553107738
197,concept_197,283,concept_283,56.0,0.008891142904758453
26,concept_26,41,concept_41,56.0,0.008854391053318977
0,concept_0,153,concept_153,56.0,0.008848742581903934
86,concept_86,300,concept_300,56.0,0.008776257745921612
46,concept_46,221,concept_221,56.0,0.008530751802027225
130,concept_130,151,concept_151,56.0,0.007938504219055176
86,concept_86,283,concept_283,56.0,0.00768045661970973
71,concept_71,240,concept_240,56.0,0.007576679345220327
32,concept_32,218,concept_218,56.0,0.006014406681060791
233,concept_233,236,concept_236,56.0,0.0060120136477053165
112,concept_112,244,concept_244,56.0,0.0056473794393241405
19,concept_19,289,concept_289,56.0,0.00522651756182313
1,concept_1,96,concept_96,56.0,0.0
1,concept_1,248,concept_248,56.0,0.0
4,concept_4,78,concept_78,56.0,0.0
6,concept_6,52,concept_52,56.0,0.0
6,concept_6,105,concept_105,56.0,0.0
6,concept_6,278,concept_278,56.0,0.0
7,concept_7,96,concept_96,56.0,0.0
9,concept_9,131,concept_131,56.0,0.0
10,concept_10,217,concept_217,56.0,0.0
14,concept_14,98,concept_98,56.0,0.0
20,concept_20,31,concept_31,56.0,0.0
20,concept_20,255,concept_255,56.0,0.0
20,concept_20,303,concept_303,56.0,0.0
21,concept_21,98,concept_98,56.0,0.0
21,concept_21,261,concept_261,56.0,0.0
23,concept_23,284,concept_284,56.0,0.0
25,concept_25,64,concept_64,56.0,0.0
29,concept_29,58,concept_58,56.0,0.0
29,concept_29,234,concept_234,56.0,0.0
36,concept_36,98,concept_98,56.0,0.0
38,concept_38,290,concept_290,56.0,0.0
38,concept_38,299,concept_299,56.0,0.0
44,concept_44,139,concept_139,56.0,0.0
50,concept_50,264,concept_264,56.0,0.0
50,concept_50,273,concept_273,56.0,0.0
51,concept_51,96,concept_96,56.0,0.0
56,concept_56,150,concept_150,56.0,0.0
57,concept_57,167,concept_167,56.0,0.0
57,concept_57,207,concept_207,56.0,0.0
58,concept_58,193,concept_193,56.0,0.0
64,concept_64,110,concept_110,56.0,0.0
69,concept_69,291,concept_291,56.0,0.0
70,concept_70,121,concept_121,56.0,0.0
73,concept_73,101,concept_101,56.0,0.0
73,concept_73,274,concept_274,56.0,0.0
74,concept_74,248,concept_248,56.0,0.0
75,concept_75,115,concept_115,56.0,0.0
78,concept_78,225,concept_225,56.0,0.0
84,concept_84,216,concept_216,56.0,0.0
91,concept_91,203,concept_203,56.0,0.0
93,concept_93,245,concept_245,56.0,0.0
93,concept_93,288,concept_288,56.0,0.0
94,concept_94,134,concept_134,56.0,0.0
96,concept_96,194,concept_194,56.0,0.0
96,concept_96,274,concept_274,56.0,0.0
97,concept_97,179,concept_179,56.0,0.0
97,concept_97,298,concept_298,56.0,0.0
102,concept_102,279,concept_279,56.0,0.0
104,concept_104,264,concept_264,56.0,0.0
105,concept_105,212,concept_212,56.0,0.0
106,concept_106,164,concept_164,56.0,0.0
106,concept_106,203,concept_203,56.0,0.0
106,concept_106,241,concept_241,56.0,0.0
111,concept_111,211,concept_211,56.0,0.0
115,concept_115,236,concept_236,56.0,0.0
116,concept_116,217,concept_217,56.0,0.0
116,concept_116,231,concept_231,56.0,0.0
118,concept_118,243,concept_243,56.0,0.0
120,concept_120,178,concept_178,56.0,0.0
125,concept_125,225,concept_225,56.0,0.0
131,concept_131,279,concept_279,56.0,0.0
132,concept_132,147,concept_147,56.0,0.0
136,concept_136,212,concept_212,56.0,0.0
149,concept_149,233,concept_233,56.0,0.0
151,concept_151,269,concept_269,56.0,0.0
157,concept_157,232,concept_232,56.0,0.0
164,concept_164,214,concept_214,56.0,0.0
165,concept_165,209,concept_209,56.0,0.0
167,concept_167,212,concept_212,56.0,0.0
167,concept_167,308,concept_308,56.0,0.0
172,concept_172,232,concept_232,56.0,0.0
172,concept_172,248,concept_248,56.0,0.0
179,concept_179,228,concept_228,56.0,0.0
179,concept_179,232,concept_232,56.0,0.0
183,concept_183,214,concept_214,56.0,0.0
188,concept_188,249,concept_249,56.0,0.0
196,concept_196,229,concept_229,56.0,0.0
207,concept_207,274,concept_274,56.0,0.0
211,concept_211,230,concept_230,56.0,0.0
212,concept_212,291,concept_291,56.0,0.0
214,concept_214,277,concept_277,56.0,0.0
236,concept_236,300,concept_300,56.0,0.0
242,concept_242,308,concept_308,56.0,0.0
245,concept_245,307,concept_307,56.0,0.0
247,concept_247,309,concept_309,56.0,0.0
255,concept_255,304,concept_304,56.0,0.0
279,concept_279,309,concept_309,56.0,0.0
113,concept_113,256,concept_256,55.0,0.018578963354229927
47,concept_47,256,concept_256,55.0,0.0157090425491333
107,concept_107,250,concept_250,55.0,0.015438331291079521
192,concept_192,258,concept_258,55.0,0.01310213003307581
112,concept_112,159,concept_159,55.0,0.010697094723582268
11,concept_11,169,concept_169,55.0,0.010545056313276291
13,concept_13,145,concept_145,55.0,0.009866966865956783
184,concept_184,199,concept_199,55.0,0.009864824824035168
22,concept_22,180,concept_180,55.0,0.00941817369312048
222,concept_222,308,concept_308,55.0,0.009412278421223164
204,concept_204,268,concept_268,55.0,0.008669157512485981
0,concept_0,294,concept_294,55.0,0.008608002215623856
19,concept_19,69,concept_69,55.0,0.008275138214230537
0,concept_0,20,concept_20,55.0,0.008222919888794422
37,concept_37,101,concept_101,55.0,0.008162377402186394
19,concept_19,193,concept_193,55.0,0.008111998438835144
46,concept_46,268,concept_268,55.0,0.008111052215099335
219,concept_219,244,concept_244,55.0,0.007621142081916332
34,concept_34,163,concept_163,55.0,0.00753448810428381
26,concept_26,304,concept_304,55.0,0.006778392009437084
26,concept_26,259,concept_259,55.0,0.006579573731869459
112,concept_112,218,concept_218,55.0,0.005982194561511278
4,concept_4,125,concept_125,55.0,0.0
5,concept_5,262,concept_262,55.0,0.0
6,concept_6,96,concept_96,55.0,0.0
6,concept_6,195,concept_195,55.0,0.0
6,concept_6,204,concept_204,55.0,0.0
7,concept_7,197,concept_197,55.0,0.0
9,concept_9,260,concept_260,55.0,0.0
16,concept_16,149,concept_149,55.0,0.0
16,concept_16,304,concept_304,55.0,0.0
20,concept_20,71,concept_71,55.0,0.0
21,concept_21,24,concept_24,55.0,0.0
21,concept_21,49,concept_49,55.0,0.0
31,concept_31,149,concept_149,55.0,0.0
35,concept_35,222,concept_222,55.0,0.0
36,concept_36,276,concept_276,55.0,0.0
39,concept_39,75,concept_75,55.0,0.0
39,concept_39,274,concept_274,55.0,0.0
40,concept_40,136,concept_136,55.0,0.0
44,concept_44,96,concept_96,55.0,0.0
45,concept_45,164,concept_164,55.0,0.0
49,concept_49,57,concept_57,55.0,0.0
49,concept_49,149,concept_149,55.0,0.0
49,concept_49,283,concept_283,55.0,0.0
50,concept_50,290,concept_290,55.0,0.0
51,concept_51,233,concept_233,55.0,0.0
53,concept_53,126,concept_126,55.0,0.0
53,concept_53,228,concept_228,55.0,0.0
54,concept_54,219,concept_219,55.0,0.0
54,concept_54,297,concept_297,55.0,0.0
56,concept_56,78,concept_78,55.0,0.0
57,concept_57,98,concept_98,55.0,0.0
63,concept_63,146,concept_146,55.0,0.0
63,concept_63,291,concept_291,55.0,0.0
63,concept_63,293,concept_293,55.0,0.0
69,concept_69,152,concept_152,55.0,0.0
72,concept_72,241,concept_241,55.0,0.0
75,concept_75,276,concept_276,55.0,0.0
76,concept_76,104,concept_104,55.0,0.0
76,concept_76,111,concept_111,55.0,0.0
78,concept_78,126,concept_126,55.0,0.0
79,concept_79,221,concept_221,55.0,0.0
80,concept_80,94,concept_94,55.0,0.0
80,concept_80,214,concept_214,55.0,0.0
90,concept_90,133,concept_133,55.0,0.0
90,concept_90,152,concept_152,55.0,0.0
95,concept_95,299,concept_299,55.0,0.0
96,concept_96,213,concept_213,55.0,0.0
96,concept_96,311,concept_311,55.0,0.0
97,concept_97,194,concept_194,55.0,0.0
98,concept_98,194,concept_194,55.0,0.0
100,concept_100,152,concept_152,55.0,0.0
100,concept_100,245,concept_245,55.0,0.0
102,concept_102,273,concept_273,55.0,0.0
104,concept_104,299,concept_299,55.0,0.0
115,concept_115,131,concept_131,55.0,0.0
116,concept_116,216,concept_216,55.0,0.0
116,concept_116,293,concept_293,55.0,0.0
117,concept_117,167,concept_167,55.0,0.0
118,concept_118,193,concept_193,55.0,0.0
120,concept_120,212,concept_212,55.0,0.0
120,concept_120,243,concept_243,55.0,0.0
121,concept_121,215,concept_215,55.0,0.0
133,concept_133,209,concept_209,55.0,0.0
134,concept_134,214,concept_214,55.0,0.0
134,concept_134,241,concept_241,55.0,0.0
136,concept_136,260,concept_260,55.0,0.0
145,concept_145,169,concept_169,55.0,0.0
146,concept_146,187,concept_187,55.0,0.0
146,concept_146,283,concept_283,55.0,0.0
151,concept_151,184,concept_184,55.0,0.0
157,concept_157,279,concept_279,55.0,0.0
158,concept_158,194,concept_194,55.0,0.0
172,concept_172,225,concept_225,55.0,0.0
172,concept_172,230,concept_230,55.0,0.0
172,concept_172,237,concept_237,55.0,0.0
173,concept_173,262,concept_262,55.0,0.0
193,concept_193,275,concept_275,55.0,0.0
193,concept_193,284,concept_284,55.0,0.0
195,concept_195,212,concept_212,55.0,0.0
196,concept_196,225,concept_225,55.0,0.0
207,concept_207,212,concept_212,55.0,0.0
212,concept_212,233,concept_233,55.0,0.0
213,concept_213,258,concept_258,55.0,0.0
